"","final_title","final_hit","filter_url","contentlist"
"246","요로결석으로 잠에서 깼습니다...","1562","https://www.clien.net/service/board/park/14749456?od=T31&po=8&category=&groupCd=community","      아무래도 연차 하나 또 날려야할거 같네요..      일요일에 응급실가서 진통제 맞고 좀 살아났는데..      아 죽겠네요..      저번에 간 비뇨기과에서 돌을 제대로 못깬건지 뭔지..   깰때도 엄청 아프더니만   꺠고나서도 온몸이 만신창이네요..      진짜 끔찍합니다..   "
"247","Half-Life: Alyx 게임 정식 출시 했네요","2409","https://www.clien.net/service/board/park/14749455?od=T31&po=8&category=&groupCd=community","            어떤 맛을 보여 줄지 기대 되네요      아 ! VR 게임으로 출시 한 게임이예요      "
"248","사실 전 일본올림픽은 관심 없고 미국 코비드19 상황을 주목하고 있습니다","4195","https://www.clien.net/service/board/park/14749454?od=T31&po=8&category=&groupCd=community","      미국마저 유럽처럼 대량 사망자나면 정말 전지구적 재난일 것 같아서요. 그런데 트럼프는 왜 국방물자생산법을 발동 안하는지 모르겠습니다. 클량에선 회사 로비스트들이 발동 못하게 막는다는 얘기가 있던데 그것도 설명이 안 됩니다. 재선이 제일 중요한 사람인데 빨리 의료물자와 방역물품 생산해야죠.   "
"249","뉴욕은 봄이지만 봄이 아닙니다","6109","https://www.clien.net/service/board/park/14749451?od=T31&po=8&category=&groupCd=community","      이삼일 전에 오랜 출장을 마치고 돌아온 뉴욕집에서 글을 올렸습니다.   https://www.clien.net/service/board/park/14738995CLIEN   벌써 상황이 더 많이 악화 되었습니다.   <U+FEFF>            제가 사는 뉴욕의 업스테이트는 지금 눈이 옵니다. 벌써 삼월 말, 이제 꽃이 피어날 봄이지만 봄이 아닙니다.   이곳은 오늘부터 소위 금족령이 시행되었습니다. 의료시설, 식료품점 등 필수적인 곳들을 가는 것을 제외하고는 차를 타고 돌아다니는 일이 금지되었습니다. 11명인가 사람이 모이면 안 됩니다. 당장은 경찰이 벌금 티켓을 주지만 앞으로는 군인이 지킬 수도 있습니다. 뉴욕에 주방위군이 투입될 것이라는 뉴스가 나오고 있기 때문입니다.      집사람이 큰 슈퍼마켓에서 일을 하는데, 일을 마치고 돌아와서 옷을 다 벗고 세탁기부터 돌립니다. 저는 키우는 개를 위해 산책 겸 몸을 펴기 위해서 한 바퀴를 돌고 왔습니다. 눈에 젖은 개를 닦아주고 손을 열심히 씻습니다. 열심히 닦아주었는데 아직도 개한테 묻어있는 물기가 왠지 찝찝합니다.      현재 미국에서 바이러스가 의심이 되면 검사를 신청해서 받을 수 있습니다. 직접 해보지 않아 얼마나 기다리는지는 모르지만 무료라고 합니다. 다만 감염되었을 때 치료비는 무료가 아닙니다. 보험을 가지고 있다고 해도 안심할 수 없습니다. 자신의 주머니에서 지급되어야 하는 돈이 얼마인지 모르기 때문입니다.      당장은 우리 가족이 바이러스에 감염될까 봐 무섭고, 사람들에게 얼마나 퍼질지 두렵습니다. 뉴욕시티나 엘에이 같은 대도시는 인구밀도가 높습니다. 대도시인 만큼 그간 관광객도 많았습니다. 바이러스가 퍼지기 아주 좋은 환경입니다. 대도시라 일자리도 많아 불법체류하는 사람들도 많습니다. 그 사람들이 병에 걸리면 병원에를 갈 수 있을까요? 하루 벌어먹고사는 사람들이 약간의 증세가 있다고 자가 격리할 수 있을까요? 그냥 나가서 일을 해야 하고 그 사람은 의도하지 않아도 많은 사람에게 전염을 시킬 수 있는 환경입니다.      지난 12월 말에 중국 우한에서 새로운 종류의 바이러스가 생겼을 때 트럼프 대통령은 정확하게 보고를 받았다고 합니다. 신경을 별로 쓰지 못하고 대수롭지 않게 여긴 것으로 보입니다. 감기 정도며 하룻밤 사이에 없어질 수 있다고 조크 했습니다. 폭스를 비롯한 여러 방송 매체가 대통령이 잘 알아서 하고 있고 큰 문제가 아니라고 했습니다.      지옥문이 열린 것도 모르다고 대량의 인원을 검사하자 이게 아닌 것을 발견한 것입니다. 엄청난 수의 사람들이 이미 병에 걸린 것이고 전염은 무서운 속도로 이루어지고 있으며, 아시아 사람들을 중심으로 시작된 식료품 사재기가 모든 사람으로 이루어지고 있습니다.      불안과 공포는 비관적 예상을 만들고 그 예상들은 사람들을 패닉으로 몰아넣어 합리적인 판단과 이성적인 선택을 마비시키고 있습니다. 맨해튼 살다가 돌아온 두 아이들은 인터넷으로 수업도 업무도 보며 평안하게 시간을 보냅니다. 네 식구 식료품으로 보름 정도 이상의 먹거리도 준비했습니다. 불안하다고 무조건 식료품을 구입하는 것도 바보 같아 머뭇거리고 있는 형편입니다.      지금 눈이 오고 있습니다. 곧 사월인데 몸도 마음도 얼어붙고 있습니다. 봄이지만 봄이 오지 않고 있습니다.      <U+FEFF>         "
"250","'IOC, 도쿄올림픽 2021년 연기 결정'","17.0 k","https://www.clien.net/service/board/park/14749448?od=T31&po=8&category=&groupCd=community","      기사 떳네요   사실상 연기 결정이라고 하네요      "
"251","열린민주당 비례명단 좋네요 ㅎ","6355","https://www.clien.net/service/board/park/14749445?od=T31&po=8&category=&groupCd=community","      모두 당선 가즈아      1. 김진애 전 민주통합당(민주당 전신) 의원2. 최강욱 전 청와대 공직기강비서관3. 강민정 서울시교육청 혁신학교운영위원회 위원장4. 김의겸 전 청와대 대변인5. 허숙정 전 30기계화보병사단 인사안전장교6. 주진형 전 한화투자증권 대표7. 한지양 노무법인 하나 대표노무사8. 황희석 전 법무부 인권국장9. 이지윤전 서울시설공단 이사장10. 김성회 전 손혜원 의원실 보좌관11. 변옥경전 안산생명센터장12. 서정성전 광주남구의사회장13. 정윤희책문화네트워크 대표14. 안원구전 대구지방국세청장15. 국령애전 전남도의원16. 황명필전 민주당 중앙당 정책위부의장17. 김정선목포대 겸임교수18. 조대진법무법인 민행 변호사19. 조혜영 전 여성신문 편집국장20. 김종숙 용인시장 여성·복지 특별보좌관   "
"252","인텔 모바일 7세대 i5.. 차라리 i3가 낫다고 생각되네요...","2443","https://www.clien.net/service/board/park/14749444?od=T31&po=8&category=&groupCd=community","      i7은 똑같이 2코어 4쓰레드 라도.. 캐시라도 더 있지..   i5는 i3랑 동일하면서 터보부스트가 있는 정도라..   문제는 터보부스트가 과도한 오버클럭이라   i3 쓸때 느꼈던 발열하고는 천지차이입니다 쿨러 이륙은 덤...   물론 좀 더 빠릿빠릿한 느낌은 맞는데..   팬소음+발열이 굉장히 거슬리네요..    인텔 모바일은 8세대 i5 쿼드코어가 기본인 것 같습니다 ㅠㅠ   "
"253","현재 가장 물이 필요한곳","5463","https://www.clien.net/service/board/park/14749442?od=T31&po=8&category=&groupCd=community","                  여기 물좀 주세요.      "
"254","로지텍 G933s 헤드셋 산지 한달도 안되서 파손됬네요.","1105","https://www.clien.net/service/board/park/14749441?od=T31&po=8&category=&groupCd=community","      3월초에 정품으로 17만원 정도 주고 구매 했는데,   헤드셋 귀 연결 플라스틱 한쪽에 나사가 없어서 너덜너덜해졌어요.   작은 나사 2개로 고정되어있는 부분 같은데, 그렇다고 떨어진 나사도 안보이고..   따로 충격을 준 것도 전혀 없고 쓰고 내려놓는 과정에서 갑자기 너덜너덜해졌어요.   10번도 사용 안했는데,... 쓰고나면 거치대에 항상 보관했거든요.   원래는 20만원도 넘는 제품 내구성이 이지경이니...   로지텍 제품은 앞으로 MX 마우스 시리즈 말고는 왠만하면 안사야겠네요ㅠㅠ   마우스 휠도 너무 잘 고장나고..   외부 파손은 as도 잘 안된다는데 걱정이네요.      "
"255","올림픽 연기됐다네요","9703","https://www.clien.net/service/board/park/14749440?od=T31&po=8&category=&groupCd=community","      저도 저 캡쳐짤로 본거라 정확한 출처는 모르겠지만 사진 속의 사람이 공신력있다는것같은데...         맞다면 내일 아침에 대서특필되겠군요   "
"256","대한항공 769편 유도로 착륙사건 ㅋㅋㅋ;;; .tube","7020","https://www.clien.net/service/board/park/14749437?od=T31&po=8&category=&groupCd=community","                그나마 시골공항이라 저정도에서 끝났지   어디 허브공항같은곳에서 저랬음 사단이나도 크게 났을겁니다 ㄷㄷ   "
"257","n번방 글을 읽고 메스꺼워 잠을 못자고 있습니다","3779","https://www.clien.net/service/board/park/14749436?od=T31&po=8&category=&groupCd=community","      뜬금없는 n번방이라는 뉴스와 기사의 홍수속에 전 처음에 텔레그램을 통한 야동 공유인줄 알았습니다.   법적으로 금지된 영상들을 공유한 거로 착각한거죠.      하지만 기사를 읽고 국민일보의 잠입 취재기를 읽어보니, 이 사건은 정말 정말 정말 역겨움과 분노를 일으키는 사건이었습니다.   n번방이 저처럼 단순하게 생각하셨던 분들이 있다면... 정말 이 사건이 어떤건지 조금만 읽어 보시면 충격일 것입니다.      시대가 발전할 수록, 그걸 악용하는 사람이 있다 하지만, 싸이코/미친놈은 언제나 있긴 마련이지만...   만든 놈이나 들어가서 그걸 본 수많은 놈들에 대한 분노도 너무 너무 너무 치밉니다.      특히 정말 우리 어린 세대들에게 좀더 나은 세상과 삶을 열어주어야할 어른들이 동물만도 못한 짓을 하고 있었으니...   그런 싸이코들이 어른이랍시고, 사회 여기저기서 활동하고 다니는 꼴을 생각하니 이 야밤에 역겹고 구역질납니다.      저 방에 있었던 놈들은 모조리 사진과 이름을 프린트해서 도시 도시마다 붙여놓고 모든 포탈 사이트 정문에 게시해 놔야 합니다.   벌금, 고작 감옥 조금? 흥 이놈들 신상 나오면 저부터 잘근 잘근 조사해서 정말 사회에서 니들이 얼마나 쓰레기인지 널리 알려줄겁니다.      이에는 이. 눈에는 눈.   "
"258","사탄이 항상 지는 이유","3056","https://www.clien.net/service/board/park/14749435?od=T31&po=8&category=&groupCd=community","      거의 모든 시리즈물은 1탄을 넘어설 수 없습니다.         감사하빈다.         오늘 클량은 여기까지만 해야겠네요;;   "
"259","시각장애인안내견 봉사활동을 해봐야겠어요.","1001","https://www.clien.net/service/board/park/14749434?od=T31&po=8&category=&groupCd=community","      안그래도 애들이랑 봉사활동 뭐라도 했으면 좋겠다 싶었는데   지금까지는 그냥 아주 소소한 정기기부만 하고있고.. 봉사활동은 한번도 한적이 없거든요.   저와 제 가족들 모두 사람만나는걸 좋아하는 성격이 아니라서..      그전에도 안내견 강아지를 애기때부터 1년동안 가정에서 키워주는 봉사활동이 있다는건 알고 있었는데   저희 애도 어리고, 정원있는 주택에서 하는게 더 적합하겠지 싶어서 생각을 안해봤었거든요.   근데 이번에 개는 훌륭하다라는 프로그램에서 봤는데   제 생각과는 달리 저희집이 딱 적합한 집이더라구요.       미취학 아동이 없어야 하고,   집 안에서 키워야 하고,   맞벌이는 안되고, 집에 누가 늘 있는 집이어야 하고.   버스타기, 지하철타기, 마트가기, 식당가기, 엘리베이터 에스컬레이터 등등 많은 경험을 하게 해줘야하니   전원주택보다는 오히려 도심의 아파트가 더 좋고   개를 많이 키워본 사람보다 오히려 처음 키우는 사람이 훈련사가 시킨대로 잘한다고 하더라구요.      가장 큰 걸림돌은   와이프가 개를 별로 안좋아한다는건데.   다행히 봉사에 대한 열망은 저보다 훨씬 크니까 오케이 하지 않을까 싶습니다.      조만간 한번 얘기 꺼내봐야겠어요.   애들은 두팔벌려 환영할테고, 결국 와이프가 가부를 결정하겠네요            "
"260","마지막으로 갖고 싶었던 소니제품","4695","https://www.clien.net/service/board/park/14749431?od=T31&po=8&category=&groupCd=community","      어렸을 적 부터 음함기기는 무조건 소니가 킹왕짱인줄 알고 살아온 과거 소니빠입니다.      마지막으로 사고 싶었던 물건은 VAIO PCG 505였을 거에요      일본 유학다녀온 친한 형님이 2001년도에 보여준 손휘노트북... 참고로 이 형님 덕분에 클리에도 알고 클리앙 가입한건 덤이쥬      저 기계가 맥북이 아닌 Wintel 노트북도 그렇게 얇으면서도 세련되게 나올수 있구나...를 보여준 놋북이었습니다.         지금은 소니물건에대해 심드렁하네요.         "
"261","고양이란 것들이 얼마나 영악하냐면요","4377","https://www.clien.net/service/board/park/14749430?od=T31&po=8&category=&groupCd=community","      제가 고양이 키울때 유독 해외 출장이 많은 시기여서      출장 기간엔 가까이 사는 대학 후배네에 자주 부탁을 했거든요      근데 거긴 집도 40평이 넘는 넓은 공간에      후배 (여자) , 후배 부모님, 후배 남동생이 있고      후배 아버지는 건강 문제로 회사 은퇴하시고 집에 계셔서      적적하시니 하루 종일 고양이랑 놀아주시고   (잠도 고양이랑 자려고 일부러 거실 소파에서 주무시기도 하신다고;;)      심지어 베란다 일부 공간 정리해서 베란다 절반을 고양이 집으로 내주고      후배 남동생이 맨날 고오급 사료 간식 사오고      후배는 후배대로 밥챙겨주고 똥치워주고 씻겨주고....            한번은 제가 3주짜리 일본 출장 갔다와서 고양이 대리러 후배 집에 갔더니      애가 난리를 치더군요..      넌 누군데 날 대려가느냐? 난 이 집 고양이다 이거 놔라!! 하면서..      결국 그 녀석은 그렇게 후배네 고양이가 되어 버렸습니다.      어쩔수 없죠      1년간 거의 매달 해외 출장을 다니고 한국에 있을때도 맨날 야근에      모임에 회식에 9시 넘어서 오는게 일상이다보니      집에 오면 같이 놀아주기는 커녕 똥치우고 물/밥 만 챙겨주고      바로 쓰러져 잠 드는게 대부분이라서;;;   "
"262","평창올림픽 걱정하는 일본 방송.jpg","27.3 k","https://www.clien.net/service/board/park/14749429?od=T31&po=8&category=&groupCd=community","                                    일본에서 평창올림픽 걱정(망하라고 고사) 엄청 함            결과는?                               GIF                GIF         "
"263","일본이 코로나 방치하는 이유.sns","12.7 k","https://www.clien.net/service/board/park/14749427?od=T31&po=8&category=&groupCd=community","            일본은 계획이 다 있구나.............   "
"264","DF : XSX는 과도할 정도로 조용하다.JPG","2659","https://www.clien.net/service/board/park/14749426?od=T31&po=8&category=&groupCd=community","      2대의 XSX를 하루종일 가동했지만 상부가 따뜻하기는 한데 소음은 거의 느낄수가 없었습니다.      ~~~~~~~~~      설마 엑박X보다 조용하려나요.ㅎㅎ   "
"265","하프라이프 알릭스 VR 체험 역대급인가보네여","2383","https://www.clien.net/service/board/park/14749424?od=T31&po=8&category=&groupCd=community","                        방송 잠깐 봤는데 VR체험 제대로 해주나보네여...      VR 기기 사고싶어질정도..   "
"266","다우지수 떨어지기는 했지만..","3740","https://www.clien.net/service/board/park/14749423?od=T31&po=8&category=&groupCd=community","      지금 나스닥이나      보잉주가보니      이제 슬슬 안정 찾을거 같은데요..      코로나만 좀 잠잠해지면 해결될듯요      삼전 가신분들 힘내세요.      "
"267","하나의 올림픽에 두 개의 에디션","4111","https://www.clien.net/service/board/park/14749422?od=T31&po=8&category=&groupCd=community","               올림픽 개최에 여부에 따라 기기의 운명이 결정되겠군요 ㅇㅁㅇ   "
"268","[뻘글] 아무나 할 수 있는 '국회의원'의 딜레마...야망과 야심 사이 (2)","2020","https://www.clien.net/service/board/park/14749420?od=T31&po=8&category=&groupCd=community","      꽤 많은 분들이 미국의 링컨 대통령을 떠올리면,   대개 ""미국 민주당"" 출신이 아닐까 하고 생각하기도 합니다.   노예해방, 북부지역, 인권....   그런데, 조금은 놀랍게도 ""공화당"" 소속이죠. 이런 대목은 아주 시사하는 바가 큽니다.   정당과 민주주의 역사가 길어지면, 정당의 뿌리를 거슬러 올라가는게 크게 의미가 없다는 얘깁니다.   우리나라도 민주당 역사 거슬러 올라가면, 해방 직후 친일파+지주계급이 대거 나옵니다         우리가 잘 아는 링컨의 당시 소속정당은 진보적인 공화당이었다      19세기 중반, 노예제가 살아있을 당시 미국 공화당의 지지기반은 북부지역 산업자본이었고,   미국 민주당의 지지기반은 남부의 백인농장주였다는 거죠.   그런데 시간이 흐르고, 미국의 정치적 산업적 기반도 변하고,   또 이에 따라 정당의 지지기반도 정말 서서히 바뀌어 가면서   현재 대도시/흑인/젊은층/헐리우드/IT자본 (민주당) vs 백인부유층/백인하류층/금융자본/농촌 (공화당)   으로 자리를 잡아가게 된거죠.      정치는 생물이기도 하고,   정치라는건, 치열한 경쟁 속에서 끊임없이 변화하면서 지지기반을 찾아간다는 의미이기도 합니다.   링컨이 생각난건, 정의당이 문득 떠올라서 입니다.   적어도 노동운동으로 시작한 정의당의 심상정씨가, 지금은 메갈쪽에 붙은것도 이해는 된다는 말이긴 합니다.   올해 선거는 특히 선거제 개편으로 비례대표에 대해 관심이 쏠리는게 관전포인트라고 봅니다.   자연스레 각 당의 체질과 이데올로기도 반영이 되고요.      1. 전국구 의원의 어두운 역사와 달라진 총선 포인트      우리나라 국회의원 선거 역사를 제가 다 아는건 아닌데,   1984년은 너무 꼬꼬마일때라 기억에 거의 없지만 1988년 이후는 선명한 편입니다.   1988년 당시엔 노태우의 민정당, 김영삼의 통일민주당, 김대중의 평화민주당, 김종필의 신민주공화당이 치열하게 맞붙었죠   당시에도 물론 전국구라는 제도가 있었습니다.         1990년대까지만 해도 전구구(비례) 의원의 공식 가격은 약 50억 원이었다.   그나마 한국의 민주주의가 성숙해 지고 돈에 대해 자유로워지면서, 수준높은 비례의원을 요구하게 된다      당시 여당과 야당이 전국구 의원을 어떻게 뽑았냐 하면,   여당은 정치자금이 많은 편이니까, 충성할 사람으로 뽑았고,   야당은 돈이 없으니까, 충성할 사람 가운데 돈이 많은 사람 위주로 뽑았습니다.   거의 언론에서도 전국구=돈 내고 국회 입성, 이라는 표현이 대놓고 등장하던 시절이었습니다.   왜냐하면, 총재체제로 선거를 치르는데, 야당총재가 돈이 있을리가 없죠.   총재역할을 하려면, 적어도 지역구에 금일봉을 전달해야 했던 시절이죠.   그래서 공식적으로 야당 상위비례대표는=당시 50억 이라는 정가가 있었습니다.   국회의원에 50억을 지불할 사람은 당시에도 쎄고 쎘더랬습니다.   그나마 국민들이 인정할만한 이력을 가지고, 산업계나 직역계를 대표할만한 대표들에게   특별당비를 받고, 전국구 상위순번을 줬더랬죠.   그리고 전국 득표수 비율로 따져서 40~50여개의 전국구 의원을 여야가 나눠가졌더랬습니다.      그런데,   이번 선거는 사실 비례대표가 선거의 향방을 가르는 핵심격전지가 된 것 같다는 느낌이 들정도로 뜨겁습니다.   2000년 도입된 1인 2표제의 영향도 있겠고,   아주 복잡한 수식을 가진 연동형 비례대표제 때문이기도 한데,   이유야 어찌됐건,   제1당과 제2당이 자연스럽게 비례전용 정당을 갖게 된 것이 아주 흥미롭습니다.   두리뭉실한 안정성 보다는 먼가 더 선명한 가치를 유권자에게 호소하는 정당싸움이 된 것 같아,   분명, 이 연동형 비례대표제를 준비하던 당시는 고려하지 못했던 상황일텐데,   저는 바람직한 상황이 연출된 것 같아 더 좋아 보입니다.   2016년 총선은, 그야말로 '국민의당'이 어부지리를 한 상황이었는데   2020년 총선은, 여당이 선명한 비례정당을 내버리니, 이건 머, 진수성찬 느낌이네요.      이런 와중에 가장 아쉬운게 저는 정의당입니다.      2. 정의당 : ""당원의 뜻을 모아서 + 여성에게 힘을 몰아주자?""      정의당은 젊은 정당이기에 출범 초기부터 당원의 뜻을 가장 잘 반영하는 정당으로 유명했습니다.   (민노당도 예전에 그랬는데, 2012년 통진당 부정경선 사건으로 이석기가 국회의원으로...)   그런 시스템을 갖추기도 좋고, 당의 운영 자체가 총재체제가 아니기에 혁신하기도 좋았죠.   게다가 평등계와 참여계 모두일찌감치 상향식 민주주의를 주장하던 정파이기 때문에....   비례후보를 투표로 선정한다는 건 정말이지 한국민주주의의 혁신으로 꼽힐만한 사건으로 봅니다.   2016년에도 투표를 잘해서, 이정미와 김종대 등을 국회로 입성을 시켰죠.      비례후보를 당원투표로 뽑는다는 건, 사실 엄청난 혁신입니다.   그런데도 정의당은 이런 거대한 축제를 마케팅 포인트로 활용할 줄을 모르네요.   도대체가 이해가 잘 안갑니다.   저같이 정치 관심 있는 사람도, 얼마전 정의당이 당원투표로 비례 후보 뽑는다는 사실 자체를 몰랐을 정도니까요.   아니, 우리나라 사람들 투표라면   미국의 민주당 50개주에 벌어지는 대통령 후보 경선까지도 챙겨보는 사람들인데,   적어도 국회 3순위 정당을 꿈꾸는 정의당이 이것을 오픈경선으로, 국민의 축제로 만들지 못하는 것도   참으로 미스터리 하다고 생각합니다.      게다가, 정의당은 ""박창진""이라는 너무도 걸출한,   현대노동사건계의 신화적인 인물을 후보로 보유하고 있기 까지 한걸요.   투표를 한 것 까지는 좋은데, 언제 어떻게 기준이 정해졌는지는 모르겠지만,   여성에게 부여된 가산점과 청년 가산점을 이중의로 더해,   원래 순위 19위의 (1.76%) 득표자가 1위 9.54%를 제치고 1위로 올라서는 신기원을 기록하게 된거죠.         2위를 차지한 장혜영 후보는 1.62%...   3위를 차지한 강은미 후보는 6.83%...   8위를 자지한 박창진 후보는 7.30%...      아무리 따져봐도 이해가 잘 안갑니다. 아무리 정의당이 ""35세 청년을 앞줄에 세우겠다""고 공언을 했다고 쳐도,   이런식으로 공당의 투표 결과의 왜곡이 생겨버리면, 이건 공정성을 잃어도 너무 잃은거죠.   1등 류호정씨가 얻은 당원 표가 500여 표에 불과합니다.   아니 이게 무슨 대표성이 있는건지,   혹은 대표성을 부여하고 싶다면, 1인 1표제 하의 상위권 35세 미만을 한번 추려서   결선투표를 해서라도 검증의 기회를 갖게 해야지...      머 이얘기는 자주 나온 얘기니 재론할 여지는 없고,   정의당이 최근 4~5년 사이에 꿈틀꿈틀 움직이면서, 과거 지지기반인 노동계를 버리고 여성계로 옮겨간 증거라고 보긴 합니다.   그런 콤플렉스 덕분인지, 류호정 씨를 ""해고노동자""라는 타이틀까지 부여해가면서 마케팅해보려고 했는데   폭망하고 말았지만 말입니다.      3. 더불어민주당의 비례순번도 아직은 직역배분 수준....      사실, 최근 열린민주당의 비례후보가 폭발적인 관심을 모은 이유역시도   전당원의 참여로 투표를 통해서, 이른바 민주주의 공천 방식을 택했기 때문이 아닌가 싶습니다.   자연스럽게 전 국민적 관심을 받을 수 밖에 없고,   전국적 진보적 명망가들이 후보로 등장하게 되는 계기가 된게 아닌가 싶습니다.      정의당 때문에 살짝 얘기가 옆으로 샜지만,   비례공천은 과거에도 중앙당(총재)의 전권이 먹히는 대목이었거든요.   그런데 총재의 제왕적 권력이 사라지자 ""공천심사위원외""라는 독립적 위원회를 만들어서   심사위원들이 심사를 해서 상위순번을 채우는 구태를 반복하긴 했습니다.      2016년 민주당 공천만 떠올려봐도 아시겠지만,   추호 김종인 선생이....사실 알아서 다 해버린거죠.   대박이 난 국민의당은, 후보군이 없어서 대충 부랴부랴 안면과 인맥되는 선수들을 비례로 채우기도 했고요.      이게 어쩔 수가 없는 대목이기도 한게,   비례 순번이라는게 정답이 있을 수가 없습니다.   최선의 그림 (안배와 직역 배분)을 하려면 어쩔 수 없이 보이는 손이 조정을 해주어야 합니다.   특히 1당과 2당은 그런 압력에서 자유로울 수가 없죠.      우리가 알지 못하는, 노동계/여성계/장애인단체/산업계/부동산업계/언론계 등의 압력이 이루 말할 수가 없이 거대합니다.   그런 인물 하나하나 적절하게 배려를 못해주면, 나중에 후환이 두렵기 때문에 그럴 수도 있습니다.   그래서 우리가 잘 모르는 인물들이 비례에서 갑툭튀 하게 되는 거죠.   그래서 1당과 2당의 비례대표의 면면을 보게 되면,   그분들의 직역이 굉장히 중요한 팩터들이 되긴 합니다.   과거에 어떤 직업을, 고향은?, 성별은? 아버님은? 비례후보들의 스펙 하나하나에 다 정치적 고려가 배여 있게 됩니다.   당연히 따분하고 재미도 없고, 감동도 없기 마련입니다.      그런 지루한 판에, 심상정님의 고군분투로 선거법이 개정되면서   아주 다이내믹한 판이 깔렸습니다.   그런데, 오늘 축제의 날에 똥을 뿌리는 분탕종자도 등장하긴 하네요. 허허.      ****   주절주절 말만 길어지고 별 내용은 없는 글이 됐는데,   민주당과 미래한국당 공천은 다음 편에서 써보도록 하겠습니다.   그냥 심야에 편하게 읽으시라고 쓴 감상문 같은 글입니다.            [뻘글] 아무나 할 수 있는 '국회의원'의 딜레마...야망과 야심 사이 (1)   https://www.clien.net/service/board/park/14695146CLIEN      "
"269","금값 폭등중","7319","https://www.clien.net/service/board/park/14749419?od=T31&po=8&category=&groupCd=community","      묻지마 투매에 묻혀 같이 투매당하던 금이 오늘 주식 약세에도 불구하고 폭등하네요. 무려 4%나...      안전자산의 왕이라는 금의 치욕이었지만 이제 다시 정신을 가다듬고 옥석을 가리는듯 합니다.   (실제 폭락중에도 실물 금 시장에서는 매수세가 쎘고   바닥을 모르고 추락중인 은은 가격은 최저였지만 실물은 구할수가 없는 상태였습니다. 종이시장에서만 패닉이었죠)      제 예상으로는 선진국들이 정신차리고 검사하고 통제하면서 점점 안정을 찾아 가지 않을까 싶네요.      불확실성도 걷힐거고....적극적 통제로 사람들을 움직이지 못하게 하니 어느 시간이 지나면 확진자수도 줄어들거 같습니다.      그 후가 문제인데, 많은 분들이 각국의 보호장벽과 eu의 분열로 향후 경기가 쉽지 않을거라고 예상하던데      우리는 늘 답을 찾아왔고 해결했었습니다. 위기 뒤엔 항상 기회가 있었죠.      담달 쯤이면 어느정도 안정을 찾지 않을까 기원해 봅니다.            "
"270","소니의 일부 독자규격 리스트.jpg","5389","https://www.clien.net/service/board/park/14749418?od=T31&po=8&category=&groupCd=community","                           성공한건 BD정도가 성공한거겠져..ㅇㅁㅇ?   "
"271","신동아가 돌아오지 못할 강을 건넜군요. (몹시 빡침 주의)","9326","https://www.clien.net/service/board/park/14749417?od=T31&po=9&category=&groupCd=community","      [봉달호 편의점 칼럼]   문재인이 만든 신천지.. 그곳에 '국가'는 없다   https://news.v.daum.net/v/20200322100325771         ...와, 이거 어떻게 해야 하죠?    그냥 두고 보기에는 너무 나갔는데 말입니다.   "
"272","한국의 차기 대통령을 예상하는 일본 언론.jpg","11.9 k","https://www.clien.net/service/board/park/14749416?od=T31&po=9&category=&groupCd=community","               작년 9월 기사   "
"273","77억의사랑 다시보는데 타일러가 정확하게 보네요","4492","https://www.clien.net/service/board/park/14749415?od=T31&po=9&category=&groupCd=community","      발원지가 중국이던 어디든 무슨상관이냐      발원 원인을 찾는게 중요하다 라고 보네요      추가로 외국에서 한국과 신천지 이야기가 많이 나와서      한국사람들은 신천지를 많이 믿는다고 생각한다고 하네요;;   "
"274","(코로나집계)이탈리아, 스페인 그리고 미국","4307","https://www.clien.net/service/board/park/14749414?od=T31&po=9&category=&groupCd=community","            이탈리아 미국 스페인...이란도 심상치 않구요.....      "
"275","한문철TV03.23. 생방송 사실상 고아가 된 초6에게 구상권 청구(2천6백)...","3441","https://www.clien.net/service/board/park/14749413?od=T31&po=9&category=&groupCd=community","      제가 할 수 있는게 이것뿐이네요.   보다가 진짜 성질이나서 글을 올려봅니다.      어느 보험사인지 알면 도시락 싸들고 다니면서 이 회사 피하라고 전하겠습니다.      초등학교 1학년 때, 아버지가 돌아가신 사고를 구상권을 청구해서 아이한테 족쇄를 채운다는게 진짜 기가 막힙니다.      링크      요약.   1. 아이가 초1때(만6) 아버지가 오토바이 사고로 돌아가심   2. 아버지(오토바이)가 적색점멸신호, 차량은 큰도로 황색점멸. 차량이 브레이크를 밟지 못하고 사고   3. 과실비율이 50:50으로 끝   4. 보험사는 오토바이 운전자에게 1억 5천 배상. 다만, 어머니에게 9천, 아이에게 6천 지급인데..엄머가 도망간 상태라 9천 쥐고 있음   5. 차량의 피해자에게 5천 2백정도의 합의 및 치료비 지급   6. 과실이 50:50이니까 5천2백 절반 2천6백 아이에게 구상권 청구      결론. 애는 어차피 고아에 법도 모르니 2천6백으로 족쇄를 채우겠다.   엄마어차피 도망갔으니 5년후엔 9천만원도 꿀꺽..   보험사 개이득!      ...... 악마 실직 위기네요.                "
